Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
548,808.0,1955BAC8XPvAibaEXe+TZKE2gC8nUqI9gZRFYvKw,2019-06-02,bangcap/14520886/14520886_bangcap_TOEIC_SW_20190827223024.png,TOEIC_SW,,120.0,,110.0,,,1,2019-09-27 08:08:26,,,,2019.0
551,811.0,6B917B37XPvAibaEXe/KMtCr6bHaurGMaIHnPyOQ,2019-08-06,bangcap/14520460/14520460_bangcap_TOEIC_SW_20190830140712.png,TOEIC_SW,,110.0,,115.0,,,1,2019-10-22 10:52:53,,,,2019.0
571,830.0,A2AF4496XPvAibaEXe+NJiMjcH3vhKXi3lwL0xLi,2019-08-18,bangcap/14521032/14521032_bangcap_TOEIC_SW_20190907092258.jpg,TOEIC_SW,,80.0,,115.0,,,1,2019-10-22 10:51:52,,,,2019.0
573,833.0,04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,2019-07-24,bangcap/14520727/14520727_bangcap_TOEIC_SW_20190907144752.png,TOEIC_SW,,155.0,,125.0,,,1,2019-10-22 10:51:44,,,,2019.0
580,842.0,F705031BXPvAibaEXe9ESTQu9OOcIDrYdFbnYAVy,2019-08-08,bangcap/15520859/15520859_bangcap_TOEIC_SW_20190909223121.png,TOEIC_SW,,95.0,,90.0,,,1,2019-10-22 10:56:01,,,,2019.0
587,849.0,DAF2D5BDXPvAibaEXe+98B3vqZGkWADaFTkMB99s,2019-08-24,bangcap/15520783/15520783_bangcap_TOEIC_SW_20190911122815.png,TOEIC_SW,,75.0,,110.0,,,1,2019-10-22 10:55:39,,,,2019.0
591,854.0,8DB5C6EAXPvAibaEXe8WA4OgPtanSMEjuq/KlO99,2019-08-27,bangcap/14521173/14521173_bangcap_TOEIC_SW_20190911210443.png,TOEIC_SW,,100.0,,105.0,,,1,2019-10-22 10:51:20,,,,2019.0
592,856.0,BB354CC3XPvAibaEXe+NJiMjcH3vhCmhySOrWCce,2019-07-14,bangcap/14521030/14521030_bangcap_TOEIC_SW_20190913002019.png,TOEIC_SW,,125.0,,95.0,,,1,2019-10-22 10:51:13,,,,2019.0
593,857.0,42D0A860XPvAibaEXe9ETemEVgJcUaCQYWr2vUTm,2019-05-24,bangcap/14520250/14520250_bangcap_TOEIC_SW_20190913002151.png,TOEIC_SW,,120.0,,110.0,,,1,2019-10-22 10:51:07,,,,2019.0
596,860.0,078E6C4EXPvAibaEXe+iXJpjy6UOMKV9AJg2HsFJ,2019-07-30,bangcap/14520214/14520214_bangcap_TOEIC_SW_20190915104051.png,TOEIC_SW,,125.0,,90.0,,,1,2019-10-22 10:50:45,,,,2019.0
600,864.0,DFA86CF0XPvAibaEXe8x8S8Fn/vYpjpIjiETCp+X,2019-09-04,bangcap/14521167/14521167_bangcap_TOEIC_SW_20190916162425.png,TOEIC_SW,,105.0,,135.0,,,1,2019-09-27 08:19:16,,,,2019.0
618,887.0,5E739EEBXPvAibaEXe+xRE5267JUoG3b4BmKhLyq,2019-09-11,bangcap/14520433/14520433_bangcap_TOEIC_SW_20190924142200.png,TOEIC_SW,,90.0,,115.0,,,1,2019-10-22 10:50:02,,,,2019.0
625,895.0,64733246XPvAibaEXe8CNW5gpzV0gd9br0mz53s9,2019-08-02,bangcap/15520021/15520021_bangcap_TOEIC_SW_20191002175404.png,TOEIC_SW,,115.0,,100.0,,,1,2019-10-22 10:55:20,,,,2019.0
645,917.0,65307159XPvAibaEXe/M+/uAwVeHhF0l8PPcZeCL,2019-10-20,bangcap/17520944/17520944_bangcap_TOEIC_SW_20191101065722.png,TOEIC_SW,,130.0,,100.0,,,1,2019-11-05 10:25:27,,,,2019.0
648,923.0,24A299F8XPvAibaEXe+Om5b1Z5BSkUd2CLkX6FOP,2019-10-06,bangcap/15520375/15520375_bangcap_TOEIC_SW_20191106092246.png,TOEIC_SW,,115.0,,115.0,,,1,2019-11-07 15:30:15,,,,2019.0
649,925.0,75F3DDD5XPvAibaEXe/QqI5At3DBgmQOdG+Mhpb6,2019-10-27,bangcap/15520716/15520716_bangcap_TOEIC_SW_20191107222412.jpg,TOEIC_SW,,95.0,,100.0,,,1,2019-11-18 14:28:56,,,,2019.0
650,926.0,F9BBA2D7XPvAibaEXe9RBNO8knVPDzVz7Wh1D/0T,2019-08-25,bangcap/15520133/15520133_bangcap_TOEIC_SW_20191111120135.png,TOEIC_SW,,95.0,,100.0,,,1,2019-11-18 14:27:59,,,,2019.0
789,1091.0,F0D2CEF0XPvAibaEXe8SXrohzbXmS8QYapbubv/J,2020-05-10,bangcap/15520424/15520424_bangcap_TOEIC_SW_20200523114920.png,TOEIC_SW,,95.0,,105.0,200,,1,2020-06-30 10:28:49,,,,2020.0
666,948.0,8119778BXPvAibaEXe/Ojw5gA+9jXjWsvTAxgD/k,2019-10-13,bangcap/16520872/16520872_bangcap_TOEIC_SW_20191202101841.png,TOEIC_SW,,175.0,,130.0,305,,1,2019-12-11 13:54:51,,,,2019.0
667,950.0,CFDAFF50XPvAibaEXe/iIkJq57vD7/MG6F4QbB/o,2019-11-03,bangcap/15520455/15520455_bangcap_TOEIC_SW_20191202111956.png,TOEIC_SW,,100.0,,125.0,225,,1,2020-01-04 07:46:57,,,,2019.0
690,975.0,BBA521B8XPvAibaEXe/j7U1wtp2b2WR3bKAVoWfk,2019-08-24,bangcap/15521019/15521019_bangcap_TOEIC_SW_20191206113107.png,TOEIC_SW,,85.0,,115.0,200,,1,2019-12-11 13:53:54,,,,2019.0
697,982.0,D78141E5XPvAibaEXe9j81k8MH0oJ4zch8KMTSfQ,2019-11-24,bangcap/14520583/14520583_bangcap_TOEIC_SW_20191210113905.jpg,TOEIC_SW,,120.0,,115.0,235,,1,2020-01-04 07:53:03,,,,2019.0
