Unnamed: 0,id,mssv,ngaythi,url,loaixn,listening,speaking,reading,writing,tongdiem,lydo,trangthai,ngayxl,column0,Column1,Column2,nam
1863,238.0,90EFD004XPvAibaEXe8at9gGXzJnL15B7Ko/vsbJ,2018-05-16,bangcap/17520263/17520263_bangcap_TOEIC_LR_20180604163801.jpg,TOEIC_LR,240.0,,160.0,,,,1,2018-06-20 14:06:16,,,,2018.0
1864,240.0,C6AAE126XPvAibaEXe/FWKstHRRDnf0u81vfcV3u,2018-05-19,bangcap/13520908/13520908_bangcap_TOEIC_LR_20180604204133.jpg,TOEIC_LR,395.0,,285.0,,,,1,2018-06-20 14:06:58,,,,2018.0
1865,246.0,D2EB1EB6XPvAibaEXe9Hp2TeoSwCGebpfL629QyM,2018-06-01,bangcap/16521700/16521700_bangcap_TOEIC_LR_20180615104145.jpg,TOEIC_LR,210.0,,145.0,,,Chứng chỉ hợp lệ và đạt chuẩn quá trình nhưng sinh viên vẫn phải học anh văn 1.,1,2018-09-21 10:45:02,,,,2018.0
1866,247.0,F648358EXPvAibaEXe+NnQrnI1K9JIIcX9WCeXA+,2018-05-16,bangcap/17521056/17521056_bangcap_TOEIC_LR_20180616121953.jpg,TOEIC_LR,205.0,,140.0,,,Chứng chỉ hợp lệ nhưng chứng chỉ này không đạt số điểm theo quy định để được xét tốt nghiệp và xét miễn anh văn,1,2018-07-27 11:13:55,,,,2018.0
1867,248.0,8FBA7352XPvAibaEXe+A+6mRsShfH2ZnaZAyp3oa,2013-08-28,bangcap/15520919/15520919_bangcap_TOEIC_LR_20180621122316.jpg,TOEIC_LR,160.0,,205.0,,,,1,2018-08-09 10:24:50,,,,2013.0
1868,249.0,4D1054A2XPvAibaEXe8WD3qnVG2b/aV/yYzs56/D,2017-02-08,bangcap/13520453/13520453_bangcap_TOEIC_LR_20180622165846.jpg,TOEIC_LR,310.0,,215.0,,,,1,2018-08-09 10:24:14,,,,2017.0
1869,251.0,131ECE74XPvAibaEXe8v1/72rbobbQHBZRJ22MB1,2017-12-11,bangcap/14520642/14520642_bangcap_TOEIC_LR_20180626113026.png,TOEIC_LR,280.0,,210.0,,,,1,2018-08-09 10:25:27,,,,2017.0
1870,252.0,5B7BA676XPvAibaEXe/VTtmkh7JuOi+CBDCf2oyM,2018-03-05,bangcap/14520065/14520065_bangcap_TOEIC_LR_20180705101159.jpg,TOEIC_LR,315.0,,270.0,,,,1,2018-08-09 10:25:53,,,,2018.0
1871,256.0,42A0A8EEXPvAibaEXe9iKIRwqei6/H1ClHJwaL6I,2010-04-06,bangcap/13520163/13520163_bangcap_TOEIC_LR_20180729173032.jpg,TOEIC_LR,280.0,,305.0,,,,1,2018-09-13 09:58:40,,,,2010.0
1872,257.0,1A908D81XPvAibaEXe9o3csoNuwUvM9MBPuQBYEb,2017-09-28,bangcap/14521027/14521027_bangcap_TOEIC_LR_20180731205610.jpg,TOEIC_LR,360.0,,335.0,,,,1,2018-09-13 09:59:08,,,,2017.0
1874,261.0,609F9309XPvAibaEXe9R53Fu3buHyTgw/++uttLg,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520563/17520563_chungchi_TOEIC_LR_20180806092355.jpg,TOEIC_LR,495.0,,425.0,,,,1,2018-09-13 10:00:11,,,,
1875,262.0,E85A8096XPvAibaEXe91kmICrkek2p33YM4EBM4q,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521212/17521212_chungchi_TOEIC_LR_20180806092513.jpg,TOEIC_LR,330.0,,340.0,,,,1,2018-09-13 10:00:38,,,,
1879,267.0,3E0D6147XPvAibaEXe/YKN5ysyYL7H1dbPhtPzOC,2017-09-08,bangcap/13520415/13520415_bangcap_TOEIC_LR_20180811192325.jpg,TOEIC_LR,315.0,,170.0,,,,1,2018-09-13 10:01:48,,,,2017.0
1881,269.0,730AFA4AXPvAibaEXe/Uev7j/8Ezmf3kk8pgAZBP,2012-01-16,bangcap/14520903/14520903_bangcap_TOEIC_LR_20180815214213.jpg,TOEIC_LR,315.0,,310.0,,,,1,2018-09-13 10:02:15,,,,2012.0
1882,270.0,1EEADA1AXPvAibaEXe9cYfl6D6BtPJTQN3JoUf4L,2014-03-04,bangcap/14520820/14520820_bangcap_TOEIC_LR_20180816073140.jpg,TOEIC_LR,475.0,,450.0,,,,1,2018-09-13 10:02:34,,,,2014.0
1884,274.0,3439D750XPvAibaEXe8KuJNEATWS8/xq/4VFqj5V,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520364/17520364_chungchi_TOEIC_LR_20180817083409.jpg,TOEIC_LR,485.0,,410.0,,,,1,2018-09-13 10:03:04,,,,
1885,276.0,869ABE5AXPvAibaEXe/ETkXgDMKQ8fKK4ufgBOtT,2018-05-17,bangcap/14520378/14520378_bangcap_TOEIC_LR_20180818094957.jpg,TOEIC_LR,440.0,,440.0,,,,1,2018-09-13 10:03:27,,,,2018.0
